518,2da. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,AVIONICA Y MECANICA AERONAUTICA,ANULADA,2016-08,2016-08,2016-11,ATE,14/04/2026 14:01:23
519,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,AVIONICA Y MECANICA AERONAUTICA,REGISTRO COMPLETO,2016-03,2016-03,,EL TAMBO,14/04/2026 14:01:23
520,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,AVIONICA Y MECANICA AERONAUTICA,REGISTRO COMPLETO,2016-03,2016-02,,EL TAMBO,14/04/2026 14:01:23
521,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,AVIONICA Y MECANICA AERONAUTICA,REGISTRO COMPLETO,2016-02,2016-02,,PILCOMAYO,14/04/2026 14:01:23
522,2da. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,AVIONICA Y MECANICA AERONAUTICA,REGISTRO COMPLETO,2016-09,2016-08,,PILCOMAYO,14/04/2026 14:01:23
523,2da. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,AVIONICA Y MECANICA AERONAUTICA,ANULADA,,2016-08,,VILLA EL SALVADOR,14/04/2026 14:01:23
524,2da. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,AVIONICA Y MECANICA AERONAUTICA,ANULADA,,2016-08,,VILLA EL SALVADOR,14/04/2026 14:01:23
525,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,AVIONICA Y MECANICA AERONAUTICA,REGISTRO COMPLETO,2016-03,2016-03,,SAN BORJA,14/04/2026 14:01:23
526,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,AVIONICA Y MECANICA AERONAUTICA,EN PROCESO DE REGISTRO,,2016-02,,SAN JUAN DE MIRAFLORES,14/04/2026 14:01:23
527,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,AVIONICA Y MECANICA AERONAUTICA,REGISTRO COMPLETO,2016-02,2016-02,,SAN JUAN DE LURIGANCHO,14/04/2026 14:01:23
528,2da. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,AVIONICA Y MECANICA AERONAUTICA,ANULADA,,2016-08,,SAN JUAN DE LURIGANCHO,14/04/2026 14:01:23
529,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,AVIONICA Y MECANICA AERONAUTICA,EN PROCESO DE REGISTRO,,2016-02,,,14/04/2026 14:01:23
530,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,AVIONICA Y MECANICA AERONAUTICA,EN PROCESO DE REGISTRO,,2016-02,,,14/04/2026 14:01:23
531,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,AVIONICA Y MECANICA AERONAUTICA,REGISTRO COMPLETO,2015-12,2015-12,,SANTIAGO DE SURCO,14/04/2026 14:01:23
532,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,AVIONICA Y MECANICA AERONAUTICA,REGISTRO COMPLETO,2016-02,2016-02,,VILLA MARIA DEL TRIUNFO,14/04/2026 14:01:23
533,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,AVIONICA Y MECANICA AERONAUTICA,REGISTRO COMPLETO,2016-02,2015-12,,VILLA EL SALVADOR,14/04/2026 14:01:23
534,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,AVIONICA Y MECANICA AERONAUTICA,REGISTRO COMPLETO,2016-03,2016-03,,VILLA EL SALVADOR,14/04/2026 14:01:23
535,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,AVIONICA Y MECANICA AERONAUTICA,EN PROCESO DE REGISTRO,,2016-02,,JAUJA,14/04/2026 14:01:23
536,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,AVIONICA Y MECANICA AERONAUTICA,EN PROCESO DE REGISTRO,,2016-03,,CHUPACA,14/04/2026 14:01:23
537,2da. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,AVIONICA Y MECANICA AERONAUTICA,ANULADA,,2016-08,,,14/04/2026 14:01:23
538,2da. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,AVIONICA Y MECANICA AERONAUTICA,ANULADA,,2016-09,,,14/04/2026 14:01:23
539,2da. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,AVIONICA Y MECANICA AERONAUTICA,ANULADA,,2016-10,,,14/04/2026 14:01:23
540,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,AVIONICA Y MECANICA AERONAUTICA,REGISTRO COMPLETO,2016-03,2016-03,,VILLA MARIA DEL TRIUNFO,14/04/2026 14:01:23
301,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,PROCESOS QUIMICOS Y METALURGICOS,EN PROCESO DE REGISTRO,,2016-02,,LURIGANCHO,14/04/2026 14:01:23
302,2da. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,PROCESOS QUIMICOS Y METALURGICOS,ANULADA,,2016-10,,,14/04/2026 14:01:23
303,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,PROCESOS QUIMICOS Y METALURGICOS,REGISTRO COMPLETO,2016-02,2015-12,,VILLA MARIA DEL TRIUNFO,14/04/2026 14:01:23
304,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,PROCESOS QUIMICOS Y METALURGICOS,REGISTRO COMPLETO,2016-02,2016-02,,SANTA ANITA,14/04/2026 14:01:23
305,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,PROCESOS QUIMICOS Y METALURGICOS,REGISTRO COMPLETO,2016-01,2015-12,,SANTA ANITA,14/04/2026 14:01:23
306,2da. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,PROCESOS QUIMICOS Y METALURGICOS,ANULADA,,2016-08,,SANTA ANITA,14/04/2026 14:01:23
307,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,PROCESOS QUIMICOS Y METALURGICOS,REGISTRO COMPLETO,2016-02,2016-02,,SAN JUAN DE LURIGANCHO,14/04/2026 14:01:23
308,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,MANTENIMIENTO DE MAQUINARIA DE PLANTA,REGISTRO COMPLETO,2016-01,2016-01,,LA MOLINA,14/04/2026 14:01:23
309,2da. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,MANTENIMIENTO DE MAQUINARIA DE PLANTA,ANULADA,2016-11,2016-08,2016-11,LA MOLINA,14/04/2026 14:01:23
310,2da. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,MANTENIMIENTO DE MAQUINARIA DE PLANTA,ANULADA,,2016-08,2016-10,INDEPENDENCIA,14/04/2026 14:01:23
311,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,MANTENIMIENTO DE MAQUINARIA DE PLANTA,REGISTRO COMPLETO,2016-03,2016-03,,INDEPENDENCIA,14/04/2026 14:01:23
312,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,MANTENIMIENTO DE MAQUINARIA DE PLANTA,REGISTRO COMPLETO,2016-01,2016-01,,INDEPENDENCIA,14/04/2026 14:01:23
313,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,MANTENIMIENTO DE MAQUINARIA DE PLANTA,REGISTRO COMPLETO,2016-02,2016-02,,EL AGUSTINO,14/04/2026 14:01:23
314,2da. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,MANTENIMIENTO DE MAQUINARIA DE PLANTA,ANULADA,,2016-08,2016-10,SAN JUAN DE LURIGANCHO,14/04/2026 14:01:23
315,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,MANTENIMIENTO DE MAQUINARIA DE PLANTA,REGISTRO COMPLETO,2016-02,2016-02,,LURIGANCHO,14/04/2026 14:01:23
316,2da. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,MANTENIMIENTO DE MAQUINARIA DE PLANTA,ANULADA,,2016-10,,,14/04/2026 14:01:23
317,2da. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,MANTENIMIENTO DE MAQUINARIA DE PLANTA,ANULADA,,2016-08,,,14/04/2026 14:01:23
318,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,MANTENIMIENTO DE MAQUINARIA DE PLANTA,REGISTRO COMPLETO,2016-02,2016-02,,SANTA ANITA,14/04/2026 14:01:23
319,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,MANTENIMIENTO DE MAQUINARIA DE PLANTA,REGISTRO COMPLETO,2016-03,2016-02,,SAN JUAN DE MIRAFLORES,14/04/2026 14:01:23
320,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,MANTENIMIENTO DE MAQUINARIA DE PLANTA,EN PROCESO DE REGISTRO,,2016-03,,SAN JUAN DE LURIGANCHO,14/04/2026 14:01:23
321,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,MANTENIMIENTO DE MAQUINARIA DE PLANTA,REGISTRO COMPLETO,2016-01,2016-01,,SAN JUAN DE LURIGANCHO,14/04/2026 14:01:23
322,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,MANTENIMIENTO DE MAQUINARIA DE PLANTA,REGISTRO COMPLETO,2016-01,2015-12,,ATE,14/04/2026 14:01:23
323,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,MANTENIMIENTO DE MAQUINARIA DE PLANTA,REGISTRO COMPLETO,2015-11,2015-11,,CAHUACHO,14/04/2026 14:01:23
324,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,MANTENIMIENTO DE MAQUINARIA DE PLANTA,REGISTRO COMPLETO,2016-02,2015-12,,VENTANILLA,14/04/2026 14:01:23
325,2da. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,MANTENIMIENTO DE MAQUINARIA DE PLANTA,ANULADA,,2016-10,,,14/04/2026 14:01:23
326,2da. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,MANTENIMIENTO DE MAQUINARIA DE PLANTA,ANULADA,,2016-08,,,14/04/2026 14:01:23
327,2da. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,MANTENIMIENTO DE MAQUINARIA DE PLANTA,ANULADA,,2016-08,,,14/04/2026 14:01:23
328,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,ELECTRONICA Y AUTOMATIZACION INDUSTRIAL,REGISTRO COMPLETO,2016-03,2016-02,,EL AGUSTINO,14/04/2026 14:01:23
329,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,ELECTRONICA Y AUTOMATIZACION INDUSTRIAL,REGISTRO COMPLETO,2016-03,2016-02,,CHACLACAYO,14/04/2026 14:01:23
330,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,ELECTRONICA Y AUTOMATIZACION INDUSTRIAL,REGISTRO COMPLETO,2016-02,2016-02,,CARABAYLLO,14/04/2026 14:01:23
331,2da. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,ELECTRONICA Y AUTOMATIZACION INDUSTRIAL,ANULADA,,2016-09,,CARABAYLLO,14/04/2026 14:01:23
332,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,ELECTRONICA Y AUTOMATIZACION INDUSTRIAL,REGISTRO COMPLETO,2016-03,2016-03,,ATE,14/04/2026 14:01:23
333,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,ELECTRONICA Y AUTOMATIZACION INDUSTRIAL,EN PROCESO DE REGISTRO,,2015-11,2015-11,ARAMANGO,14/04/2026 14:01:23
334,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,ELECTRONICA Y AUTOMATIZACION INDUSTRIAL,REGISTRO COMPLETO,2016-02,2016-02,,SAN JUAN DE LURIGANCHO,14/04/2026 14:01:23
335,2da. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,ELECTRONICA Y AUTOMATIZACION INDUSTRIAL,ANULADA,,2016-09,,SAN JUAN DE LURIGANCHO,14/04/2026 14:01:23
336,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,ELECTRONICA Y AUTOMATIZACION INDUSTRIAL,EN PROCESO DE REGISTRO,,2016-03,,LOS OLIVOS,14/04/2026 14:01:23
337,2da. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,ELECTRONICA Y AUTOMATIZACION INDUSTRIAL,ANULADA,,2016-09,,,14/04/2026 14:01:23
338,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,ELECTRONICA Y AUTOMATIZACION INDUSTRIAL,EN PROCESO DE REGISTRO,,2016-03,,,14/04/2026 14:01:23
339,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,ELECTRONICA Y AUTOMATIZACION INDUSTRIAL,EN PROCESO DE REGISTRO,,2016-03,,,14/04/2026 14:01:23
340,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,ELECTRONICA Y AUTOMATIZACION INDUSTRIAL,EN PROCESO DE REGISTRO,,2016-03,,,14/04/2026 14:01:23
341,2da. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,ELECTRONICA Y AUTOMATIZACION INDUSTRIAL,ANULADA,,2016-09,,SANTA ANITA,14/04/2026 14:01:23
342,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,ELECTRONICA Y AUTOMATIZACION INDUSTRIAL,EN PROCESO DE REGISTRO,,2016-03,,VILLA MARIA DEL TRIUNFO,14/04/2026 14:01:23
343,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,ELECTRONICA Y AUTOMATIZACION INDUSTRIAL,ANULADA,2015-11,2015-11,2016-02,ARAMANGO,14/04/2026 14:01:23
344,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,ELECTRONICA Y AUTOMATIZACION INDUSTRIAL,REGISTRO COMPLETO,2015-11,2015-11,,ABANCAY,14/04/2026 14:01:23
345,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,ELECTRONICA Y AUTOMATIZACION INDUSTRIAL,REGISTRO COMPLETO,2016-03,2016-02,2016-03,EL TAMBO,14/04/2026 14:01:23
346,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,ELECTRONICA Y AUTOMATIZACION INDUSTRIAL,REGISTRO COMPLETO,2016-03,2016-03,,LIMA,14/04/2026 14:01:23
347,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,ELECTRONICA Y AUTOMATIZACION INDUSTRIAL,EN PROCESO DE REGISTRO,,2016-03,,,14/04/2026 14:01:23
348,2da. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,ELECTRONICA Y AUTOMATIZACION INDUSTRIAL,ANULADA,,2016-10,2017-01,,14/04/2026 14:01:23
349,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,REDES Y COMUNICACIONES DE DATOS,REGISTRO COMPLETO,2016-02,2016-02,,EL AGUSTINO,14/04/2026 14:01:23
350,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,REDES Y COMUNICACIONES DE DATOS,EN PROCESO DE REGISTRO,,2016-03,,CHACLACAYO,14/04/2026 14:01:23
351,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,REDES Y COMUNICACIONES DE DATOS,REGISTRO COMPLETO,2016-01,2016-01,,ATE,14/04/2026 14:01:23
352,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,REDES Y COMUNICACIONES DE DATOS,EN PROCESO DE REGISTRO,,2016-03,,CARABAYLLO,14/04/2026 14:01:23
353,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,REDES Y COMUNICACIONES DE DATOS,REGISTRO COMPLETO,2016-03,2016-02,,ATE,14/04/2026 14:01:23
354,2da. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,REDES Y COMUNICACIONES DE DATOS,REGISTRO COMPLETO,2016-08,2016-08,,ATE,14/04/2026 14:01:23
355,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,REDES Y COMUNICACIONES DE DATOS,REGISTRO COMPLETO,2016-03,2016-03,,VILLA MARIA DEL TRIUNFO,14/04/2026 14:01:23
356,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,REDES Y COMUNICACIONES DE DATOS,EN PROCESO DE REGISTRO,,2016-03,2016-03,LURIGANCHO,14/04/2026 14:01:23
357,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,REDES Y COMUNICACIONES DE DATOS,REGISTRO COMPLETO,2016-02,2016-02,,LA VICTORIA,14/04/2026 14:01:23
358,2da. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,REDES Y COMUNICACIONES DE DATOS,ANULADA,,2016-08,,ATE,14/04/2026 14:01:23
359,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,REDES Y COMUNICACIONES DE DATOS,REGISTRO COMPLETO,2016-03,2016-02,,LIMA,14/04/2026 14:01:23
360,2da. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,REDES Y COMUNICACIONES DE DATOS,ANULADA,,2016-08,,,14/04/2026 14:01:23
361,2da. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,REDES Y COMUNICACIONES DE DATOS,ANULADA,,2016-10,,,14/04/2026 14:01:23
362,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,REDES Y COMUNICACIONES DE DATOS,EN PROCESO DE REGISTRO,,2016-03,,,14/04/2026 14:01:23
363,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,REDES Y COMUNICACIONES DE DATOS,REGISTRO COMPLETO,2016-03,2016-03,,SANTA ANITA,14/04/2026 14:01:23
364,1era. convocatoria,Universidad,PONTIFICIA UNIVERSIDAD CATOLICA DEL PERU,SEDE SAN MIGUEL,PSICOLOGIA,REGISTRO COMPLETO,2016-01,2015-12,,SURQUILLO,14/04/2026 14:01:23
365,2da. convocatoria,Universidad,UNIVERSIDAD PERUANA CAYETANO HEREDIA,SEDE LA MOLINA,PSICOLOGIA,REGISTRO COMPLETO,2016-09,2016-08,2016-09,LOS OLIVOS,14/04/2026 14:01:23
366,1era. convocatoria,Universidad,UNIVERSIDAD PERUANA CAYETANO HEREDIA,SEDE LA MOLINA,PSICOLOGIA,EN PROCESO DE REGISTRO,,2016-02,2016-02,PUEBLO LIBRE,14/04/2026 14:01:23
367,1era. convocatoria,Universidad,UNIVERSIDAD PERUANA CAYETANO HEREDIA,SEDE LA MOLINA,PSICOLOGIA,REGISTRO COMPLETO,2016-02,2016-02,2016-02,SAN MARTIN DE PORRES,14/04/2026 14:01:23
368,1era. convocatoria,Universidad,UNIVERSIDAD PERUANA CAYETANO HEREDIA,SEDE LA MOLINA,PSICOLOGIA,REGISTRO COMPLETO,2016-02,2016-02,,SAN ANTONIO,14/04/2026 14:01:23
369,2da. convocatoria,Universidad,UNIVERSIDAD PERUANA CAYETANO HEREDIA,SEDE LA MOLINA,PSICOLOGIA,EN PROCESO DE REGISTRO,,2016-08,,,14/04/2026 14:01:23
370,1era. convocatoria,Universidad,UNIVERSIDAD PERUANA CAYETANO HEREDIA,SEDE LA MOLINA,PSICOLOGIA,REGISTRO COMPLETO,2016-02,2016-02,2016-02,LIMA,14/04/2026 14:01:23
371,1era. convocatoria,Universidad,UNIVERSIDAD PERUANA CAYETANO HEREDIA,SEDE LA MOLINA,PSICOLOGIA,REGISTRO COMPLETO,2016-02,2016-02,2016-02,VILLA MARIA DEL TRIUNFO,14/04/2026 14:01:23
372,1era. convocatoria,Universidad,UNIVERSIDAD PERUANA CAYETANO HEREDIA,SEDE LA MOLINA,PSICOLOGIA,REGISTRO COMPLETO,2016-02,2016-02,2016-02,LA MOLINA,14/04/2026 14:01:23
373,2da. convocatoria,Universidad,UNIVERSIDAD PERUANA CAYETANO HEREDIA,SEDE CENTRAL,ESTOMATOLOGIA,REGISTRO COMPLETO,2016-09,2016-08,2016-09,COMAS,14/04/2026 14:01:23
374,2da. convocatoria,Universidad,UNIVERSIDAD PERUANA CAYETANO HEREDIA,SEDE CENTRAL,ESTOMATOLOGIA,REGISTRO COMPLETO,2016-09,2016-08,2016-09,RIMAC,14/04/2026 14:01:23
375,2da. convocatoria,Universidad,UNIVERSIDAD PERUANA CAYETANO HEREDIA,SEDE CENTRAL,ESTOMATOLOGIA,REGISTRO COMPLETO,2016-08,2016-08,2016-08,SAN MARTIN DE PORRES,14/04/2026 14:01:23
376,1era. convocatoria,Universidad,UNIVERSIDAD PERUANA CAYETANO HEREDIA,SEDE CENTRAL,FARMACIA Y BIOQUIMICA,REGISTRO COMPLETO,2016-02,2016-02,2016-02,SAN MARTIN DE PORRES,14/04/2026 14:01:23
377,2da. convocatoria,Universidad,UNIVERSIDAD PERUANA CAYETANO HEREDIA,SEDE CENTRAL,ADMINISTRACION EN SALUD,EN PROCESO DE REGISTRO,,2016-08,,,14/04/2026 14:01:23
378,1era. convocatoria,Universidad,UNIVERSIDAD PERUANA CAYETANO HEREDIA,SEDE CENTRAL,ADMINISTRACION EN SALUD,REGISTRO COMPLETO,2016-02,2016-02,2016-02,SAN MARTIN DE PORRES,14/04/2026 14:01:23
379,1era. convocatoria,Universidad,UNIVERSIDAD PERUANA CAYETANO HEREDIA,SEDE CENTRAL,ADMINISTRACION EN SALUD,EN PROCESO DE REGISTRO,,2016-02,,,14/04/2026 14:01:23
380,2da. convocatoria,Universidad,UNIVERSIDAD PERUANA CAYETANO HEREDIA,SEDE CENTRAL,ADMINISTRACION EN SALUD,REGISTRO COMPLETO,2016-08,2016-08,2016-08,SAN JUAN DE LURIGANCHO,14/04/2026 14:01:23
381,1era. convocatoria,Universidad,UNIVERSIDAD PERUANA CAYETANO HEREDIA,SEDE CENTRAL,TECNOLOGIA MEDICA ESPECIALIDAD DE TERAPIA DE AUDICION, VOZ Y LENGUAJE,REGISTRO COMPLETO,2016-02,2016-02,2016-02,LIMA,14/04/2026 14:01:23
382,2da. convocatoria,Universidad,UNIVERSIDAD PERUANA CAYETANO HEREDIA,SEDE CENTRAL,TECNOLOGIA MEDICA ESPECIALIDAD DE TERAPIA DE AUDICION, VOZ Y LENGUAJE,EN PROCESO DE REGISTRO,,2016-08,,,14/04/2026 14:01:23
383,1era. convocatoria,Universidad,UNIVERSIDAD PERUANA CAYETANO HEREDIA,SEDE CENTRAL,TECNOLOGIA MEDICA ESPECIALIDAD DE TERAPIA DE AUDICION, VOZ Y LENGUAJE,REGISTRO COMPLETO,2016-02,2016-02,2016-02,SAN BORJA,14/04/2026 14:01:23
384,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,OPERACIONES MINERAS,REGISTRO COMPLETO,2016-03,2016-03,,ATE,14/04/2026 14:01:23
385,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,OPERACIONES MINERAS,REGISTRO COMPLETO,2016-02,2016-02,,PUEBLO NUEVO,14/04/2026 14:01:23
386,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,OPERACIONES MINERAS,REGISTRO COMPLETO,2016-03,2016-03,2016-03,LEONOR ORDOÑEZ,14/04/2026 14:01:23
387,2da. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,OPERACIONES MINERAS,ANULADA,,2016-08,,,14/04/2026 14:01:23
388,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,OPERACIONES MINERAS,EN PROCESO DE REGISTRO,,2016-03,,MI PERU,14/04/2026 14:01:23
389,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,OPERACIONES MINERAS,EN PROCESO DE REGISTRO,,2016-02,,,14/04/2026 14:01:23
390,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,OPERACIONES MINERAS,REGISTRO COMPLETO,2016-02,2016-02,,VILLA MARIA DEL TRIUNFO,14/04/2026 14:01:23
391,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,OPERACIONES MINERAS,REGISTRO COMPLETO,2016-02,2016-02,,SAN MARTIN DE PORRES,14/04/2026 14:01:23
392,1era. convocatoria,Instituto de Educación Superior,IES PRIVADO TECSUP N° 1,SEDE SANTA ANITA,PRODUCCION Y GESTION INDUSTRIAL,REGISTRO COMPLETO,2016-03,2016-02,2016-03,INDEPENDENCIA,14/04/2026 14:01:23
