2164,RDbLr,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,FEMENINO,CHICLAYO,14/04/2026 14:01:36
2165,peaVw,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,FEMENINO,CHICAMA,14/04/2026 14:01:36
2166,XGw2l,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,CHICAMA,14/04/2026 14:01:36
2167,k7GPq,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,CHICAMA,14/04/2026 14:01:36
2168,bN1vR,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,COCHORCO,14/04/2026 14:01:36
2169,Ze5pE,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,FEMENINO,TRUJILLO,14/04/2026 14:01:36
2170,E2aoz,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,TUMBADEN,14/04/2026 14:01:36
2171,QDglg,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,PACASMAYO,14/04/2026 14:01:36
2172,RDbjP,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,VIRU,14/04/2026 14:01:36
2173,aa5BP,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,JESUS MARIA,14/04/2026 14:01:36
2174,PDlm2,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,PACASMAYO,14/04/2026 14:01:36
2175,nyA8z,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,EL AGUSTINO,14/04/2026 14:01:36
2176,7bPaE,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,SAN PABLO,14/04/2026 14:01:36
2177,e6ZoA,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,TRUJILLO,14/04/2026 14:01:36
2178,BnLeL,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,CHAO,14/04/2026 14:01:36
2179,K8m5k,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,TRUJILLO,14/04/2026 14:01:36
2180,WZwzR,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,CHOTA,14/04/2026 14:01:36
2181,ZeG30,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,FEMENINO,ASCOPE,14/04/2026 14:01:36
2182,MlDAL,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,FEMENINO,SARIN,14/04/2026 14:01:36
2183,yEadG,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,CHICAMA,14/04/2026 14:01:36
2184,GW5VE,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,FEMENINO,SAN JUAN DE MIRAFLORES,14/04/2026 14:01:36
2185,MlxN7,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,FEMENINO,LIMA,14/04/2026 14:01:36
2186,yEaM6,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,FEMENINO,OTUZCO,14/04/2026 14:01:36
2187,llGxK,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,FEMENINO,MIRAFLORES,14/04/2026 14:01:36
2188,aanZb,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,FEMENINO,CALLERIA,14/04/2026 14:01:36
2189,2NGNk,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,MIRAFLORES,14/04/2026 14:01:36
2190,zV1Ld,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,JESUS MARIA,14/04/2026 14:01:36
2191,xNyPk,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,LIMA,14/04/2026 14:01:36
2192,E2OeO,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,FEMENINO,LIMA,14/04/2026 14:01:36
2193,WZzjO,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,FEMENINO,ATE,14/04/2026 14:01:36
2194,e62AV,2da. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,FEMENINO,HUACHO,14/04/2026 14:01:36
2195,jl2WR,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,FEMENINO,MIRAFLORES,14/04/2026 14:01:36
2196,0Kx20,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,FEMENINO,CHOCOPE,14/04/2026 14:01:36
2197,E2ayL,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,HUALLANCA,14/04/2026 14:01:36
2198,NdaDP,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,FEMENINO,SANTIAGO DE CAO,14/04/2026 14:01:36
2199,RDbMl,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,CHONGOYAPE,14/04/2026 14:01:36
2200,g05Bk,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,TRUJILLO,14/04/2026 14:01:36
1601,1WkB3,,,MADRE,No Tiene,No tiene,No Tiene,400,400,2015-12,Tiene,MASCULINO,SAN MARTIN DE PORRES,14/04/2026 14:01:35
1602,XbV5e,,,MADRE,No Tiene,Tiene,.,450,200,2015-12,Tiene,FEMENINO,PICHANAQUI,14/04/2026 14:01:35
1603,l0DK,,,MADRE,No Tiene,No tiene,No Tiene,750,750,2015-12,Tiene,FEMENINO,RIMAC,14/04/2026 14:01:35
1604,3WVR0,,,MADRE,Tiene,Tiene,Tiene,600,500,2015-12,Tiene,MASCULINO,LIMA,14/04/2026 14:01:35
1605,BnjDQ,1era. convocatoria,,MADRE,No Tiene,No tiene,No Tiene,3290,3050,2015-12,Tiene,MASCULINO,LURIGANCHO,14/04/2026 14:01:35
1606,vn62W,,,MADRE,Tiene,Tiene,Tiene,750,750,2015-12,Tiene,MASCULINO,LIMA,14/04/2026 14:01:35
1607,zVvgE,,,MADRE,Tiene,Tiene,Tiene,0,400,2015-12,Tiene,MASCULINO,COMAS,14/04/2026 14:01:35
1608,llgml,,,MADRE,Tiene,Tiene,Tiene,750,750,2015-12,Tiene,FEMENINO,CARAZ,14/04/2026 14:01:35
1609,g0jo5,,,MADRE,Tiene,Tiene,Tiene,1300,600,2015-12,Tiene,MASCULINO,LIMA,14/04/2026 14:01:35
1610,Wr3O,,,MADRE,Tiene,Tiene,Tiene,0,0,2015-12,Tiene,FEMENINO,YANAHUANCA,14/04/2026 14:01:35
1611,jlwEW,,,MADRE,Tiene,Tiene,Tiene,450,450,2015-12,Tiene,MASCULINO,SAN BARTOLOME,14/04/2026 14:01:35
1612,AldXZ,1era. convocatoria,,MADRE,No Tiene,No tiene,No Tiene,0,0,2015-12,Tiene,MASCULINO,LIMA,14/04/2026 14:01:35
1613,AlGDK,,,MADRE,Tiene,Tiene,Tiene,0,0,2015-12,Tiene,FEMENINO,SAN JUAN DE MIRAFLORES,14/04/2026 14:01:35
1614,A6yWb,,,MADRE,No Tiene,Tiene,NO TIENE,0,100,2015-12,Tiene,MASCULINO,SAN JUAN DE LURIGANCHO,14/04/2026 14:01:35
1615,NdqOq,,,MADRE,No Tiene,Tiene,-,0,0,2015-12,Tiene,FEMENINO,JESUS MARIA,14/04/2026 14:01:35
1616,1WkDO,,,MADRE,Tiene,Tiene,Tiene,0,0,2015-12,Tiene,MASCULINO,BELLAVISTA,14/04/2026 14:01:35
1617,D2bDn,,,MADRE,Tiene,Tiene,Tiene,0,0,2015-12,Tiene,FEMENINO,CALLAO,14/04/2026 14:01:35
1618,xWxQZ,,,MADRE,No Tiene,No tiene,Tiene,1100,700,2015-12,Tiene,MASCULINO,HUANCAYO,14/04/2026 14:01:35
1619,xWxeZ,1era. convocatoria,,MADRE,Tiene,Tiene,Tiene,1000,520,2015-12,Tiene,FEMENINO,CHICLAYO,14/04/2026 14:01:35
1620,GWVD7,,,MADRE,No Tiene,Tiene,NO TIENE,750,300,2015-12,Tiene,FEMENINO,LIMA,14/04/2026 14:01:35
1621,vLkGk,,,MADRE,Tiene,Tiene,Tiene,0,-,2015-12,Tiene,MASCULINO,LIMA,14/04/2026 14:01:35
1622,dBDgZ,,,MADRE,Tiene,Tiene,-,800,-,2015-12,Tiene,FEMENINO,LIMA,14/04/2026 14:01:35
1623,vn6le,,,MADRE,Tiene,Tiene,no tiene ,600,560,2015-12,Tiene,FEMENINO,COMAS,14/04/2026 14:01:35
1624,3x57x,,,MADRE,Tiene,Tiene,Tiene,600,70,2015-12,Tiene,MASCULINO,JESUS MARIA,14/04/2026 14:01:35
1625,llgV7,,,MADRE,Tiene,Tiene,Tiene,750,750,2015-12,Tiene,FEMENINO,LIMA,14/04/2026 14:01:35
1626,vn6Xw,,,MADRE,Tiene,Tiene,Tiene,150,300,2015-12,Tiene,MASCULINO,VILLA EL SALVADOR,14/04/2026 14:01:35
1627,xmgkO,,,MADRE,No Tiene,Tiene,Tiene,980,800,2015-12,Tiene,MASCULINO,PUENTE PIEDRA,14/04/2026 14:01:35
1628,pNkKd,,,MADRE,No Tiene,No tiene,NO TIENE,800,800,2015-12,Tiene,FEMENINO,TINYAHUARCO,14/04/2026 14:01:35
1629,3x5Q8,,,MADRE,No Tiene,Tiene,Tiene,500,200,2015-12,Tiene,FEMENINO,CHONTABAMBA,14/04/2026 14:01:35
1630,K8Vo6,,,MADRE,Tiene,Tiene,Tiene,750,400,2015-12,Tiene,FEMENINO,EL MANTARO,14/04/2026 14:01:35
1631,Ndqx0,,,MADRE,Tiene,Tiene,NINGUNO,750,150,2015-12,Tiene,FEMENINO,SAN PEDRO DE CAJAS,14/04/2026 14:01:35
1632,pvVLM,,,MADRE,Tiene,Tiene,no hay,200,300,2015-12,Tiene,FEMENINO,CHINCHIHUASI,14/04/2026 14:01:35
1633,Ndqnj,,,MADRE,Tiene,Tiene,Tiene,700,500,2015-12,Tiene,FEMENINO,LINCE,14/04/2026 14:01:35
1634,aVjw,,,MADRE,No Tiene,Tiene,NO TIENE,760,500,2015-12,Tiene,MASCULINO,SAN JUAN DE MIRAFLORES,14/04/2026 14:01:35
1635,Bn2Oz,,,MADRE,Tiene,Tiene,Tiene,50,50,2015-12,Tiene,MASCULINO,LIMA,14/04/2026 14:01:35
1636,wKOzP,,,MADRE,No Tiene,Tiene,NO TIENE,800,800,2015-12,Tiene,FEMENINO,SANTA ROSA DE SACCO,14/04/2026 14:01:35
1637,w6NGP,,,MADRE,No Tiene,No tiene,No Tiene,0,0,2015-12,Tiene,FEMENINO,LA VICTORIA,14/04/2026 14:01:35
1638,mdgB3,,,MADRE,No Tiene,Tiene,NO TIENE,750,700,2015-12,Tiene,MASCULINO,SAN JUAN DE LURIGANCHO,14/04/2026 14:01:35
1639,pNkMk,,,MADRE,Tiene,Tiene,Tiene,900,700,2015-12,Tiene,MASCULINO,MALA,14/04/2026 14:01:35
1640,7bod3,,,MADRE,Tiene,Tiene,Tiene,750,700,2015-12,Tiene,MASCULINO,VILLA EL SALVADOR,14/04/2026 14:01:35
1641,Ml6rm,,,MADRE,Tiene,Tiene,Tiene,900,900,2015-12,Tiene,MASCULINO,ANCON,14/04/2026 14:01:35
1642,P81Pg,,,MADRE,No Tiene,No tiene,NO TIENE,0,750,2015-12,Tiene,MASCULINO,LIMA,14/04/2026 14:01:35
1643,vn6Wz,,,MADRE,Tiene,Tiene,Tiene,750,750,2015-12,Tiene,FEMENINO,HUANCAYO,14/04/2026 14:01:35
1644,1AaQb,,,MADRE,No Tiene,No tiene,NO TIENE,400,250,2015-12,Tiene,FEMENINO,VILLA MARIA DEL TRIUNFO,14/04/2026 14:01:35
1645,GWVXM,,,MADRE,Tiene,Tiene,Tiene,500,500,2015-12,Tiene,FEMENINO,LIMA,14/04/2026 14:01:35
1646,vn6ne,,,MADRE,Tiene,Tiene,Tiene,0,850,2015-12,Tiene,FEMENINO,LIMA,14/04/2026 14:01:35
1647,yEBjE,,,MADRE,Tiene,Tiene,Tiene,0,0,2015-12,Tiene,MASCULINO,HUANCAYO,14/04/2026 14:01:35
1648,7boAD,,,MADRE,Tiene,Tiene,Tiene,0,250,2015-12,Tiene,MASCULINO,HUARAL,14/04/2026 14:01:35
1649,P8RAn,,,MADRE,No Tiene,Tiene,0000000,400,400,2015-12,Tiene,FEMENINO,PUEBLO LIBRE,14/04/2026 14:01:35
1650,M3kPL,,,MADRE,Tiene,Tiene,--------------,1100,1000,2015-12,Tiene,FEMENINO,SAN RAFAEL,14/04/2026 14:01:35
1651,XGdo0,,,MADRE,Tiene,Tiene,NO TIENE,0.00,30.0,2015-12,Tiene,FEMENINO,LOS OLIVOS,14/04/2026 14:01:35
1652,M3gj7,,,MADRE,Tiene,Tiene,Tiene,0,0,2015-12,Tiene,MASCULINO,LIMA,14/04/2026 14:01:35
1653,P8ZGK,,,MADRE,Tiene,Tiene,Tiene,600,550,2015-12,Tiene,MASCULINO,HUARAZ,14/04/2026 14:01:35
1654,Ze1O0,,,MADRE,No Tiene,No tiene,NO TIENE,0,350,2015-12,Tiene,MASCULINO,SOCOTA,14/04/2026 14:01:35
1655,g0jaD,,,MADRE,Tiene,Tiene,Tiene,800,500,2015-12,Tiene,FEMENINO,CARMEN DE LA LEGUA REYNOSO,14/04/2026 14:01:35
1656,K8V5M,,,MADRE,No Tiene,No tiene,NO TIENE,20,20,2015-12,Tiene,FEMENINO,PACARAOS,14/04/2026 14:01:35
1657,a0vOZ,,,MADRE,Tiene,Tiene,Tiene,0,0,2015-12,Tiene,FEMENINO,LIMA,14/04/2026 14:01:35
1658,QD1KN,,,MADRE,Tiene,Tiene,Tiene,0,0,2015-12,Tiene,MASCULINO,LIMA,14/04/2026 14:01:35
1659,Rmq3r,,,MADRE,Tiene,No tiene,NO TIENE,300,300,2015-12,Tiene,MASCULINO,CARMEN DE LA LEGUA REYNOSO,14/04/2026 14:01:35
1660,Bn2RZ,,,MADRE,Tiene,Tiene,Tiene,0,0,2015-12,Tiene,FEMENINO,SANDIA,14/04/2026 14:01:35
1661,Ewnv,,,MADRE,Tiene,Tiene,----------------------,200,150,2015-12,Tiene,MASCULINO,JILILI,14/04/2026 14:01:35
1662,Wyqr,,,MADRE,Tiene,Tiene,Tiene,500,500,2015-12,Tiene,FEMENINO,EL AGUSTINO,14/04/2026 14:01:35
1663,AlGL1,,,MADRE,Tiene,Tiene,Tiene,0,0,2015-12,Tiene,FEMENINO,LIMA,14/04/2026 14:01:35
1664,wNa5Z,,,MADRE,No Tiene,No tiene,No Tiene,2600,,2022-10,Tiene,MASCULINO,,14/04/2026 14:01:35
1665,mdgaM,,,MADRE,No Tiene,No tiene,NO TIENE,200,200,2015-12,Tiene,FEMENINO,LIMA,14/04/2026 14:01:35
1666,jlO0k,,,MADRE,Tiene,Tiene,Tiene,0,100,2016-01,Tiene,FEMENINO,RIMAC,14/04/2026 14:01:35
1667,2VDoW,,,MADRE,No Tiene,No tiene,No Tiene,1500,,2021-02,No Tiene,FEMENINO,,14/04/2026 14:01:35
1668,Mlo0k,,,MADRE,No Tiene,No tiene,No Tiene,1200,,2023-10,Tiene,FEMENINO,WANCHAQ,14/04/2026 14:01:35
1669,nyWo5,,,MADRE,Tiene,Tiene,Tiene,0,0,2015-12,Tiene,MASCULINO,SAN JUAN DE MIRAFLORES,14/04/2026 14:01:35
1670,zBgLy,,,MADRE,Tiene,Tiene,Tiene,300,0,2015-12,Tiene,MASCULINO,EL AGUSTINO,14/04/2026 14:01:35
1671,BnnjN,,,MADRE,No Tiene,Tiene,NO TIENE,200,200,2015-12,Tiene,FEMENINO,LIMA,14/04/2026 14:01:35
1672,EMWzL,,,MADRE,No Tiene,No tiene,No Tiene,800,800,2015-12,Tiene,MASCULINO,HUACRACHUCO,14/04/2026 14:01:35
1673,Bn2zN,,,MADRE,No Tiene,Tiene,NO TIENE,0,200,2015-12,Tiene,FEMENINO,CHINCHA ALTA,14/04/2026 14:01:35
1674,E21Nv,,,MADRE,Tiene,Tiene,Tiene,0,0,2015-12,Tiene,MASCULINO,LIMA,14/04/2026 14:01:35
1675,0KRpm,,,MADRE,Tiene,Tiene,Tiene,750,0,2015-12,Tiene,FEMENINO,CALLAO,14/04/2026 14:01:35
1676,W8GwZ,,,MADRE,No Tiene,No tiene,00,0,0,2015-12,Tiene,FEMENINO,SAN JUAN DE MIRAFLORES,14/04/2026 14:01:35
1677,ndW55,,,MADRE,Tiene,Tiene,Tiene,1200,1200,2015-12,Tiene,FEMENINO,LIMA,14/04/2026 14:01:35
1678,D2bP6,,,MADRE,Tiene,Tiene,Tiene,500,300,2015-12,Tiene,FEMENINO,LOS OLIVOS,14/04/2026 14:01:35
1679,GWVKK,,,MADRE,Tiene,Tiene,Tiene,0,0,2015-12,Tiene,FEMENINO,NUEVO PROGRESO,14/04/2026 14:01:35
1680,58xwB,,,MADRE,No Tiene,No tiene,No Tiene,0,0,2016-01,Tiene,FEMENINO,LA VICTORIA,14/04/2026 14:01:35
1681,e6zmb,,,MADRE,Tiene,Tiene,Tiene,450,150,2015-12,Tiene,MASCULINO,JESUS MARIA,14/04/2026 14:01:35
1682,rnWDr,,,MADRE,Tiene,Tiene,Tiene,750,400,2015-12,Tiene,MASCULINO,LURIGANCHO,14/04/2026 14:01:35
1683,oeW1n,,,MADRE,Tiene,No tiene,No Tiene,0,0,2015-12,Tiene,FEMENINO,PUENTE PIEDRA,14/04/2026 14:01:35
1684,nyWyN,,,MADRE,No Tiene,Tiene,No Tiene,400,400,2015-12,Tiene,FEMENINO,ICA,14/04/2026 14:01:35
1685,k7OyG,,,MADRE,No Tiene,No tiene,No Tiene,0,0,2015-12,Tiene,FEMENINO,EL CARMEN,14/04/2026 14:01:35
1686,llQ27,1era. convocatoria,,MADRE,Tiene,Tiene,No Tiene,0,0,2015-12,Tiene,FEMENINO,LURIGANCHO,14/04/2026 14:01:35
1687,K8VGk,,,MADRE,Tiene,Tiene,Tiene,0,0,2015-12,Tiene,FEMENINO,SAN JUAN DE MIRAFLORES,14/04/2026 14:01:35
1688,zVjXy,1era. convocatoria,,MADRE,Tiene,Tiene,No Tiene,500,500,2015-12,Tiene,FEMENINO,SAN JUAN DE LURIGANCHO,14/04/2026 14:01:35
1689,Rm6Lq,,,MADRE,Tiene,Tiene,Tiene,0,1200,2015-12,Tiene,FEMENINO,SAN JUAN DE LURIGANCHO,14/04/2026 14:01:35
1690,0KR2k,,,MADRE,Tiene,Tiene,Tiene,400,100,2015-12,Tiene,FEMENINO,LIMA,14/04/2026 14:01:35
1691,XGdde,1era. convocatoria,,MADRE,No Tiene,No tiene,Tiene,2500,2350,2015-12,Tiene,MASCULINO,LIMA,14/04/2026 14:01:35
1692,70ADE,,,MADRE,No Tiene,Tiene,-,300,150,2015-12,Tiene,FEMENINO,ATE,14/04/2026 14:01:35
1693,g0WoN,1era. convocatoria,,MADRE,No Tiene,Tiene,No Tiene,0,0,2015-12,Tiene,MASCULINO,LIMA,14/04/2026 14:01:35
1694,8M8EL,1era. convocatoria,,MADRE,Tiene,Tiene,Tiene,0,0,2015-12,Tiene,,,14/04/2026 14:01:35
1695,yE17z,1era. convocatoria,,MADRE,Tiene,Tiene,No Tiene,2300,2000,2015-12,Tiene,,,14/04/2026 14:01:35
1696,PD1KK,1era. convocatoria,,MADRE,Tiene,Tiene,No Tiene,2600,2400,2015-12,Tiene,,,14/04/2026 14:01:35
1697,xWoGV,1era. convocatoria,,MADRE,Tiene,Tiene,No Tiene,2200,2000,2015-12,Tiene,,,14/04/2026 14:01:35
1698,xw7jB,,,MADRE,No Tiene,No tiene,No Tiene,1020,,2021-03,No Tiene,FEMENINO,,14/04/2026 14:01:35
1699,jlaX2,1era. convocatoria,,MADRE,Tiene,Tiene,Tiene,1500,1450,2015-11,Tiene,MASCULINO,JESUS MARIA,14/04/2026 14:01:35
1700,gNeax,,,MADRE,No Tiene,No tiene,No Tiene,0,,2021-02,No Tiene,MASCULINO,,14/04/2026 14:01:35
1901,e62Kb,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,FEMENINO,LIMA,14/04/2026 14:01:38
1902,peEbM,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,LIMA,14/04/2026 14:01:38
1903,oe5qj,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,CALLAO,14/04/2026 14:01:38
1904,bNKNG,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,FEMENINO,HUANUCO,14/04/2026 14:01:38
1905,jl3RK,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,LA VICTORIA,14/04/2026 14:01:38
1906,NdBRD,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,FEMENINO,COMAS,14/04/2026 14:01:38
1907,oerkg,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,FLORENCIA DE MORA,14/04/2026 14:01:38
1908,bNG31,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,FEMENINO,ICA,14/04/2026 14:01:38
1909,PDP2E,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,FEMENINO,LIMA,14/04/2026 14:01:38
1910,xWO8B,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,TRUJILLO,14/04/2026 14:01:38
1911,QDOMN,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,FEMENINO,SAN VICENTE DE CAÑETE,14/04/2026 14:01:38
1912,MlO2m,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,FEMENINO,PUEBLO LIBRE,14/04/2026 14:01:38
1913,PD6Kn,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,SAN BORJA,14/04/2026 14:01:38
1914,g02RQ,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,FEMENINO,PUEBLO LIBRE,14/04/2026 14:01:38
1915,Bn17L,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,LIMA,14/04/2026 14:01:38
1916,3xGOx,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,MIRAFLORES,14/04/2026 14:01:38
1917,1W1Nw,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,FEMENINO,LIMA,14/04/2026 14:01:38
1918,q21Bd,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,LIMA,14/04/2026 14:01:38
1919,3xGVj,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,HUARAZ,14/04/2026 14:01:38
1920,k71Nx,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,Tiene,FEMENINO,SAN BORJA,14/04/2026 14:01:38
1921,xW1yG,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,FEMENINO,JESUS MARIA,14/04/2026 14:01:38
1922,zV1MM,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,SAN ISIDRO,14/04/2026 14:01:38
1923,O5z03,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,CALLAO,14/04/2026 14:01:38
1924,yEyLz,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,FEMENINO,VENTANILLA,14/04/2026 14:01:38
1925,zV1Kv,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,MIRAFLORES,14/04/2026 14:01:38
1926,O5zqg,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,FEMENINO,COMAS,14/04/2026 14:01:38
1927,V0z8M,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,MASCULINO,SAN BORJA,14/04/2026 14:01:38
1928,L8OZk,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-02,No Tiene,FEMENINO,LIMA,14/04/2026 14:01:38
1929,K1GpM,,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2019-08,No Tiene,MASCULINO,,14/04/2026 14:01:38
1930,xWpO0,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-01,No Tiene,MASCULINO,LINCE,14/04/2026 14:01:38
1931,8MZvQ,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-01,No Tiene,MASCULINO,ATE,14/04/2026 14:01:38
1932,yEpR6,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-01,No Tiene,MASCULINO,SAN JUAN DE LURIGANCHO,14/04/2026 14:01:38
1933,8MLrj,1era. convocatoria,NUEVO,POSTULANTE,No Tiene,No tiene,No Tiene,0,0,2016-01,Tiene,FEMENINO,JESUS MARIA,14/04/2026 14:01:38
